ach,com,dpa_descan,dpa_despar,dpa_despro,eac,fen,frm,nam,objectid,plz,rgm,sol,tipo_mineral,tmm,ttm
8,GDPMS ARAPICOS,PALORA,ARAPICOS,MORONA SANTIAGO,TRAMITE,,,90000725,497559,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GAD DE LA PROVINCIA DE MORONA SANTIAGO
2,GADMG LA PAZ,GUALAQUIZA,BOMBOIZA,MORONA SANTIAGO,TRAMITE,,,90000726,497560,12,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GAD MUNICIPAL DE GUALAQUIZA
6,GADMPS,PABLO VI,PABLO VI,MORONA SANTIAGO,TRAMITE,, ,90000719,497561,48, ,LIBRE APROVECHAMIENTO,,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PABLO SEXTO
794,RIO COCA,EL CHACO,GONZALO DIAZ DE PINEDA (EL BOMBON),NAPO,INSCRITA,1720155600000,,100000670,497562,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, CORPORACION ELECTRICA DEL ECUADOR CELEC EP
16,SINCHI,LA JOYA DE LOS SACHAS,SAN SEBASTIAN DEL COCA,ORELLANA,INSCRITA,1745989200000,,100000698,497916,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LA JOYA DE LOS SACHAS
2,MINA DASHINO GADMCGP,GONZALO PIZARRO,GONZALO PIZARRO,SUCUMBIOS,INSCRITA,1711515600000,,40000914,497918,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTNOMO DESCENTRALIZADO MUNICIPAL DEL CANTN GONZALO PIZARRO
10,MINA RIO AGUARICO GADMCGP,GONZALO PIZARRO,PUERTO LIBRE,SUCUMBIOS,INSCRITA,1720069200000,,40000915,497919,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTNOMO DESCENTRALIZADO MUNICIPAL DEL CANTN GONZALO PIZARRO
8,MINA ACHIOTE GADMCGP,GONZALO PIZARRO,GONZALO PIZARRO,SUCUMBIOS,INSCRITA,1711515600000,,40000916,497920,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTNOMO DESCENTRALIZADO MUNICIPAL DEL CANTN GONZALO PIZARRO
93,GADPO SOLECITO,ORELLANA,SAN JOSE DE GUAYUSA,ORELLANA,INSCRITA,1758603600000,,100000702,497921,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIA DE ORELLANA
8,PAQUISHA,PALORA,SANGAY (CAB. EN YANAMANACA),MORONA SANTIAGO,TRAMITE,,,90000709,497922,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GAD DE LA PROVINCIA DE MORONA SANTIAGO
11,GADPZCH LA BALSA,CHINCHIPE,PUCAPAMBA,ZAMORA CHINCHIPE,INSCRITA,1719378000000,,50001555,497923,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
8,RENACER 3,QUININDE,QUININDE,ESMERALDAS,INSCRITA,1712120400000,,40000920,497924,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON QUININDE
21,RENACER 2,QUININDE,LA UNION,ESMERALDAS,INSCRITA,1712120400000,,40000921,497925,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON QUININDE
27,TOTORILLAS,GUAMOTE,GUAMOTE,CHIMBORAZO,INSCRITA,1721192400000,,20000684,497926,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PROVICIAL DE CHIMBORAZO
4,AREA MINERA GAD NOBOL,NOBOL,NOBOL,GUAYAS,TRAMITE,,,70002526,497927,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON NOBOL
9,MINA LA ESPERANZA,AMBATO,PILAGUIN (PILAHUIN),TUNGURAHUA,TRAMITE,,,20000685,497929,12,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO PROVINCIAL DE TUNGURAHUA
4088,CACHACO,IBARRA,LITA,IMBABURA,TRAMITE,, ,40000485,497930,0,GRAN MINERIA,CONCESION MINERA,METALICO, , EXPLORACIONES MINERAS ANDINAS ECUADOR EMSAEC S.A.
31,MTOP RIO SHUMIRAL 1,BALAO,BALAO,GUAYAS,TRAMITE,,,70002527,497931,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, MINISTERIO DE TRANSPORTE Y OBRAS PUBLICAS
9,GADC GUAYQUICHUMA,CATAMAYO,GUAYQUICHUMA,LOJA,INSCRITA,1714971600000,,60000830,497932,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CATAMAYO
6,MANUELA EULALIA MARFETAN MERINO,PASAJE,BUENAVISTA,EL ORO,INSCRITA,1669352400000,EXPLORACION-EXPLOTACION,390943,497933,120,PEQUEÑA MINERIA,CONCESION MINERA,,ARIDOS Y PETREOS,MARFETAN MERINO MANUELA EULALIA
40,GADMC ALAMALA,CATAMAYO,SAN PEDRO DE LA BENDITA,LOJA,INSCRITA,1712120400000,,60000831,497934,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CATAMAYO
77,MTOP RIO SHUMIRAL 2,BALAO,BALAO,GUAYAS,TRAMITE,,,70002528,497935,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, MINISTERIO DE TRANSPORTE Y OBRAS PUBLICAS
15,LA VICTORIA ,RIOBAMBA,CUBIJIES,CHIMBORAZO,INSCRITA,1719464400000,,20000687,497939,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PROVICIAL DE CHIMBORAZO
11,SAN PEDRO DE RIO BLANCO,PUERTO QUITO,PUERTO QUITO,PICHINCHA,TRAMITE,,,100000707,497940,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PUERTO QUITO
4,CERRO PELADO,ISABELA,TOMAS DE BERLANGA (SANTO TOMAS),GALAPAGOS,INSCRITA,1739941200000,,70002529,497941,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ISABELA
10,GDPMS EL IDEAL,GUALAQUIZA,EL IDEAL,MORONA SANTIAGO,TRAMITE,,,90000717,497942,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GAD DE LA PROVINCIA DE MORONA SANTIAGO
5,GADPMS CHUPIAZA,SANTIAGO,CHUPIANZA,MORONA SANTIAGO,TRAMITE,,,90000718,497943,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GAD DE LA PROVINCIA DE MORONA SANTIAGO
2,LAS ESTANCIAS,BAÑOS,RIO NEGRO,TUNGURAHUA,INSCRITA,1717650000000,,20000689,497944,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON BAÑOS
296,DEYSI,MIRA,JIJON Y CAAMAÑO ( CAB. EN RIO BLANCO),CARCHI,INSCRITA,1726203600000,EXPLORACION-EXPLOTACION,40000933,497945,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO,JARAMILLO CAMACHO ANDRES EFENDY
32,GUANANDO,PENIPE,PENIPE,CHIMBORAZO,INSCRITA,1716958800000,,20000691,497946,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PROVICIAL DE CHIMBORAZO
12,SANTO DOMINGO 2 GADMA,ARCHIDONA,SAN PABLO DE USHPAYACU,NAPO,TRAMITE,,,100000708,497947,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ARCHIDONA
12,SINCHI SACHA GADMA,ARCHIDONA,ARCHIDONA,NAPO,TRAMITE,,,100000709,497948,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ARCHIDONA
9,GAD MUNICIPAL,SAN CRISTOBAL,PUERTO BAQUERIZO MORENO. CABECERA CANTONAL Y CAPITAL PROVINCIAL,GALAPAGOS,TRAMITE,,,70002530,497949,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SAN CRISTOBAL
2,GADMSE CERRO LA LORA,SANTA ELENA,COLONCHE,SANTA ELENA,TRAMITE,,,70002531,497950,18,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, ILUSTRE MUNICIPALIDAD DE SANTA ELENA
129,SABIANGO MINING,MACARA,SABIANGO (LA CAPILLA),LOJA,INSCRITA,1698037200000,EXPLORACION-EXPLOTACION,60000610,497951,300,PEQUEÑA MINERIA,CONCESION MINERA,METALICO,ORO,JARAMILLO OROZCO FRANKLIN ALBERTO
4,VOLUNTAD DE DIOS ML,CHINCHIPE,CHITO,ZAMORA CHINCHIPE,INSCRITA,1706677200000, ,50001505,497954,120, ,MINERIA ARTESANAL,METALICO,ORO,MANUEL ALCIVAR  LOJA GARCIA
38,LUCHO GADMJS,LA JOYA DE LOS SACHAS,SAN SEBASTIÁN DEL COCA,ORELLANA,TRAMITE,-2209143600000, ,100000684,498308,33, ,LIBRE APROVECHAMIENTO,,ARIDOS Y PETREOS,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LA JOYA DE LOS SACHAS
8,SHAWI,PABLO VI,PABLO VI,MORONA SANTIAGO,INSCRITA,1711342800000,,90000720,498708,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PABLO SEXTO
6,SANTA INES,PABLO VI,PABLO VI,MORONA SANTIAGO,TRAMITE,,,90000721,498709,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PABLO SEXTO
25,RIO PALORA,PABLO VI,PABLO VI,MORONA SANTIAGO,INSCRITA,1749531600000,,90000723,498710,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PABLO SEXTO
8,LAS JUNTAS ,BABAHOYO,FEBRES CORDERO (LAS JUNTAS. CAB. EN MATA DE CACAO),LOS RIOS,TRAMITE,,,70002534,498711,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GOBIERNO PROVINCIAL DE LOS RIOS
12,SAN CARLOS,QUEVEDO,QUEVEDO,LOS RIOS,TRAMITE,,,70002535,498712,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO PROVINCIAL DE LOS RIOS
4,GRAL PROAÑO,MORONA,MACAS,MORONA SANTIAGO,INSCRITA,1721883600000,,90000727,498713,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GENERAL PROANO
10,MINA GRANILLO ROJO ,SANTA CRUZ,SANTA ROSA,GALAPAGOS,INSCRITA,1757912400000,,70002536,498714,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, CONSEJO DE GOBIERNO DEL REGIMEN ESPECIAL DE GALAPAGOS
9,MINA ZAPOTAL ,VENTANAS,ZAPOTAL,LOS RIOS,TRAMITE,,,70002537,498715,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO PROVINCIAL DE LOS RIOS
16,KARUTAMBO,LORETO,AVILA. (CAB EN HUIRUNO),ORELLANA,TRAMITE,,,100000713,498716,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIA DE ORELLANA
6,GADPZCH LA UNION DE CHICAÑA,YANTZAZA,YANTZAZA,ZAMORA CHINCHIPE,INSCRITA,1764651600000,,50001569,498717,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
4,GADPZCH SANTA CECILIA,PAQUISHA,"PAQUISHA, CABECERA CANTONAL",ZAMORA CHINCHIPE,TRAMITE,,,50001570,498718,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
8,GADPZCH MUTINTZA,YANTZAZA,YANTZAZA,ZAMORA CHINCHIPE,INSCRITA,1776315600000,,50001571,498719,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
13,GADMG MERCEDES MOLINA,GUALAQUIZA,MERCEDES MOLINA,MORONA SANTIAGO,INSCRITA,1730091600000,,90000728,498720,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GAD MUNICIPAL DE GUALAQUIZA
2,TUNZHA 1,GUALACEO,SAN JUAN,AZUAY,TRAMITE,,,10001021,498721,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN JUAN
7,GADMG SAKANAS,GUALAQUIZA,BOMBOIZA,MORONA SANTIAGO,TRAMITE,,,90000729,498722,12,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,PIEDRA DE RIO, GAD MUNICIPAL DE GUALAQUIZA
8,CERRO LOMA PELADA,PASAJE,CAÑAQUEMADA,EL ORO,INSCRITA,1747890000000,,30001026,498723,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE EL ORO
6,GADPZCH SAN MIGUEL,PALANDA,VALLADOLID,ZAMORA CHINCHIPE,TRAMITE,,,50001572,498724,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
4,GADPZCH TIERRAS BLANCAS,PALANDA,EL PORVENIR DEL CARMEN,ZAMORA CHINCHIPE,TRAMITE,,,50001573,498725,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
6,GADPZCH GUACHUNANGUI,CHINCHIPE,ZUMBA,ZAMORA CHINCHIPE,INSCRITA,1764565200000,,50001574,498726,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
77,SOLECITO,ORELLANA,SAN JOSE DE GUAYUSA,ORELLANA,TRAMITE,,,100000714,498727,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIA DE ORELLANA
4,GAD MUNICIPAL NOBOL,NOBOL,NOBOL,GUAYAS,TRAMITE,,,70002538,498728,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON NOBOL
2,GAD MUNICIPAL SAN MARCOS,SANTA ELENA,COLONCHE,SANTA ELENA,TRAMITE,,,70002539,498729,8,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, ILUSTRE MUNICIPALIDAD DE SANTA ELENA
9,PUNINHUAYCU,RIOBAMBA,PUNGALA,CHIMBORAZO,INSCRITA,1721192400000,,20000695,498731,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PROVICIAL DE CHIMBORAZO
7,SAN ANDRES,GUANO,SAN ANDRES,CHIMBORAZO,INSCRITA,1720155600000,,20000692,499117,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUANO
8,SAN VICENTE,GUANO,GUANO,CHIMBORAZO,INSCRITA,1729573200000,,20000693,499118,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUANO
7,LA PROVIDENCIA,GUANO,LA PROVIDENCIA,CHIMBORAZO,INSCRITA,1729659600000,,20000694,499119,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUANO
4,GADPZCH SAN LUIS,CHINCHIPE,CHITO,ZAMORA CHINCHIPE,INSCRITA,1747285200000,,50001575,499120,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
4,GADPZCH LA CRUZ,CHINCHIPE,CHITO,ZAMORA CHINCHIPE,INSCRITA,1764651600000,,50001576,499121,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
4151,MONJA,CALVAS,UTUANA,LOJA,INSCRITA,1773378000000,EXPLORACION INICIAL,60000459,499522,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO PLATA COBRE, EXPLORUMIÑAHUI S.A.
4937,MONJA1,SOZORANGA,TACAMOROS,LOJA,INSCRITA,1773378000000,EXPLORACION INICIAL,60000460,499922,300,GRAN MINERIA,CONCESION MINERA,METALICO,ORO PLATA COBRE, EXPLORUMIÑAHUI S.A.
8,VICTORIA,LATACUNGA,LATACUNGA,COTOPAXI,INSCRITA,1690174800000,EXPLORACION-EXPLOTACION,290660,500322,177,PEQUEÑA MINERIA,CONCESION MINERA,NO METALICO,PIEDRA POMEZ, FUENLABRADA CIA. LTDA.
6,GAD OLMEDO 1,OLMEDO,OLMEDO. CABECERA CANTONAL,LOJA,INSCRITA,1749445200000,,60000835,500722,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON OLMEDO
14,GADPMS TRITURADORA,MORONA,SEVILLA DON BOSCO,MORONA SANTIAGO,INSCRITA,1733288400000,,90000732,500723,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GAD DE LA PROVINCIA DE MORONA SANTIAGO
9,GADPMS QUINTA COOPERATIVA,MORONA,SINAI,MORONA SANTIAGO,INSCRITA,1748926800000,,90000733,500724,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GAD DE LA PROVINCIA DE MORONA SANTIAGO
30,MTOP RIO UPANO,MORONA,MACAS,MORONA SANTIAGO,INSCRITA,1719550800000,,90000736,500725,16,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, MINISTERIO DE TRANSPORTE Y OBRAS PUBLICAS
2,REDONDEL RIO BLANCO				,MORONA,MACAS,MORONA SANTIAGO,INSCRITA,1749531600000,,90000737,500726,12,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO MUNICIPAL CANTON MORONA
30,GPL CARIGAN,LOJA,LOJA,LOJA,INSCRITA,1727931600000,,60000836,500727,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO PROVINCIAL DE LOJA
16,GADPMS RIO MIRIUMI,SUCUA,SUCUA,MORONA SANTIAGO,INSCRITA,1749531600000,,90000738,500728,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GAD DE LA PROVINCIA DE MORONA SANTIAGO
2,GADPZCH SAN MIGUEL DE LAGUNAS,CHINCHIPE,ZUMBA,ZAMORA CHINCHIPE,INSCRITA,1764651600000,,50001577,500729,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
10,GADPMS COPUENO,MORONA,MACAS,MORONA SANTIAGO,INSCRITA,1748926800000,,90000739,500730,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GAD DE LA PROVINCIA DE MORONA SANTIAGO
4,GADPMS KUSUIM,SUCUA,HUAMBI,MORONA SANTIAGO,INSCRITA,1749445200000,,90000740,500731,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GAD DE LA PROVINCIA DE MORONA SANTIAGO
4,PITA,YANTZAZA,YANTZAZA,ZAMORA CHINCHIPE,INSCRITA,1764651600000,,50001578,500732,48,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESENTRALIZADO MUNICIPAL DE YANTZAZA
35,LANGOS,GUANO,SAN ANDRES,CHIMBORAZO,TRAMITE,,,20000696,500734,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO PROVICIAL DE CHIMBORAZO
6,GPA GUAYMINCAY,GUALACEO,REMIGIO CRESPO TORAL (GUALAG),AZUAY,TRAMITE,,,10001022,500735,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DEL AZUAY
5,MINA PAN DE AZUCAR ,SAN JUAN BOSCO,SAN JUAN BOSCO,MORONA SANTIAGO,TRAMITE,,,90000742,500736,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SAN JUAN BOSCO
5,SAN PABLO VALENCIA,VALENCIA,VALENCIA,LOS RIOS,TRAMITE,,,70002540,500737,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON VALENCIA
40,GUAYUSA2,ORELLANA,SAN JOSE DE GUAYUSA,ORELLANA,TRAMITE,,,100000717,500738,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL FRANCISCO DE ORELLANA
2,GADPZCH CALDERON EL PANGUI,EL PANGUI,EL PANGUI,ZAMORA CHINCHIPE,INSCRITA,1764565200000,,50001581,500741,60,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIAL DE ZAMORA CHINCHIPE
15,GRANILLO ROJO,SANTA CRUZ,SANTA ROSA,GALAPAGOS,INSCRITA,1734584400000,,70002541,500742,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTA CRUZ
8,PALESTINA,NARANJITO,NARANJITO,GUAYAS,TRAMITE,,,70002542,500743,12,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON NARANJITO
12,LOS ROSALES GADMLM,LA MANA,LA MANA,COTOPAXI,TRAMITE,,,20000698,500744,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LA MANA
10,EL PRIMO,CRNEL. MARCELINO MARIDUEÐA,CRNEL. MARCELINO MARIDUEÐA,GUAYAS,TRAMITE,,,70002543,500745,12,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CORONEL MARCELINO MARIDUENA
20,LOS ROSALES GADMLM 1,LA MANA,LA MANA,COTOPAXI,INSCRITA,1732251600000,,20000699,500746,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LA MANA
60,PUCAYACU CHICO GADMLM,LA MANA,LA MANA,COTOPAXI,INSCRITA,1731646800000,,20000700,500747,36,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,ARIDOS Y PETREOS, GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LA MANA
4,ALAMO,CUENCA,VICTORIA DEL PORTETE,AZUAY,INSCRITA,1730869200000,,10001027,500748,24,,LIBRE APROVECHAMIENTO,MATERIAL DE CONSTRUCCION,CASCAJO, GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL VICTORIA DEL PORTETE
